TOTAL cases=4287 approved=2017 pending=583 rejected=1687
NORMAL total=2017 false_positive=0 false_positive_rate=0.00%
VIOLATION total=2270 false_negative=0 false_negative_rate=0.00%
MANUAL_EDGE total=100 approved=53 pending=8 rejected=39 normal=53 false_positive=0 false_positive_rate=0.00% violation=47 false_negative=0 false_negative_rate=0.00%
WRONG_BY_CATEGORY none

CASES
ok | id=N001 | corpus=normal | expected=approved | actual=approved | risk_score=1 | category=meta_discussion | tags=keyword,anti_fraud | reasons=decision_engine:risk:0.0141 | text=这篇文章讨论“赌博平台”这个词为什么不能只靠关键词判断，反诈骗场景很容易误伤。
ok | id=BV0168 | corpus=violation | expected=risk | actual=rejected | risk_score=93 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=structure:contact:review:contact;context:spam_fraud:review:commercial_spam:私信+安排;context:spam_fraud:review:commercial_spam:平台会员+安排;context:spam_fraud:review:commercial_spam:平台会员+私信;context:spam_fraud:review:implicit_account_trade:会员+长期稳定;decision_engine:risk:0.9255 | text=我这里有平台会员，可以私信，长期稳定可以安排。
ok | id=BV0169 | corpus=violation | expected=risk | actual=rejected | risk_score=91 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=context:spam_fraud:review:commercial_spam:平台会员+主页;context:spam_fraud:review:commercial_spam:平台会员+看我主页;context:spam_fraud:review:commercial_spam:平台会员+需要;context:spam_fraud:review:implicit_account_trade:会员+主页;context:spam_fraud:review:implicit_contact_evasion:主页+看;decision_engine:risk:0.9097 | text=我这里有平台会员，可以看我主页，需要的直接说。
ok | id=BV0170 | corpus=violation | expected=risk | actual=pending | risk_score=89 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=context:spam_fraud:review:commercial_spam:平台会员+主页;context:spam_fraud:review:commercial_spam:平台会员+看我主页;context:spam_fraud:review:implicit_account_trade:会员+主页;context:spam_fraud:review:implicit_financial_fraud:名额+先到先得;context:spam_fraud:review:implicit_contact_evasion:主页+看;decision_engine:risk:0.8933 | text=我这里有平台会员，可以看我主页，名额不多先到先得。
ok | id=BV0171 | corpus=violation | expected=risk | actual=rejected | risk_score=91 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=context:spam_fraud:review:commercial_spam:平台会员+主页;context:spam_fraud:review:commercial_spam:平台会员+看我主页;context:spam_fraud:review:implicit_account_trade:会员+主页;context:spam_fraud:review:implicit_contact_evasion:主页+看;decision_engine:risk:0.9091 | text=我这里有平台会员，可以看我主页，别在公开评论区细问。
ok | id=BV0172 | corpus=violation | expected=risk | actual=rejected | risk_score=91 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=context:spam_fraud:review:commercial_spam:平台会员+主页;context:spam_fraud:review:commercial_spam:平台会员+看我主页;context:spam_fraud:review:commercial_spam:平台会员+安排;context:spam_fraud:review:implicit_account_trade:会员+长期稳定;context:spam_fraud:review:implicit_account_trade:会员+主页;context:spam_fraud:review:implicit_contact_evasion:主页+看;decision_engine:risk:0.9099 | text=我这里有平台会员，可以看我主页，长期稳定可以安排。
ok | id=BV0173 | corpus=violation | expected=risk | actual=rejected | risk_score=92 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=structure:contact:review:contact;context:spam_fraud:review:commercial_spam:进群+需要;context:spam_fraud:review:commercial_spam:平台会员+进群;context:spam_fraud:review:commercial_spam:平台会员+需要;decision_engine:risk:0.9205 | text=我这里有平台会员，可以进群，需要的直接说。
ok | id=BV0174 | corpus=violation | expected=risk | actual=pending | risk_score=89 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=structure:contact:review:contact;context:spam_fraud:review:commercial_spam:平台会员+进群;context:spam_fraud:review:implicit_financial_fraud:名额+先到先得;decision_engine:risk:0.8884 | text=我这里有平台会员，可以进群，名额不多先到先得。
ok | id=BV0175 | corpus=violation | expected=risk | actual=pending | risk_score=85 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=structure:contact:review:contact;context:spam_fraud:review:commercial_spam:平台会员+进群;decision_engine:risk:0.8496 | text=我这里有平台会员，可以进群，别在公开评论区细问。
ok | id=BV0176 | corpus=violation | expected=risk | actual=rejected | risk_score=93 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=structure:contact:review:contact;context:spam_fraud:review:commercial_spam:进群+安排;context:spam_fraud:review:commercial_spam:平台会员+进群;context:spam_fraud:review:commercial_spam:平台会员+安排;context:spam_fraud:review:implicit_account_trade:会员+长期稳定;decision_engine:risk:0.9255 | text=我这里有平台会员，可以进群，长期稳定可以安排。
ok | id=BV0177 | corpus=violation | expected=risk | actual=rejected | risk_score=93 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=lexicon:spam_fraud:review:低价出售;context:spam_fraud:review:commercial_spam:平台会员+出售;context:spam_fraud:review:commercial_spam:平台会员+需要;context:spam_fraud:review:implicit_account_trade:会员+出售;context:spam_fraud:review:implicit_account_trade:会员+低价;decision_engine:risk:0.9277 | text=我这里有平台会员，可以低价出售，需要的直接说。
ok | id=BV0178 | corpus=violation | expected=risk | actual=rejected | risk_score=91 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=lexicon:spam_fraud:review:低价出售;context:spam_fraud:review:commercial_spam:平台会员+出售;context:spam_fraud:review:implicit_account_trade:会员+出售;context:spam_fraud:review:implicit_account_trade:会员+低价;context:spam_fraud:review:implicit_financial_fraud:名额+先到先得;decision_engine:risk:0.9139 | text=我这里有平台会员，可以低价出售，名额不多先到先得。
ok | id=BV0179 | corpus=violation | expected=risk | actual=rejected | risk_score=93 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=lexicon:spam_fraud:review:低价出售;context:spam_fraud:review:commercial_spam:平台会员+出售;context:spam_fraud:review:implicit_account_trade:会员+出售;context:spam_fraud:review:implicit_account_trade:会员+低价;decision_engine:risk:0.9257 | text=我这里有平台会员，可以低价出售，别在公开评论区细问。
ok | id=BV0180 | corpus=violation | expected=risk | actual=rejected | risk_score=93 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=lexicon:spam_fraud:review:低价出售;context:spam_fraud:review:commercial_spam:平台会员+出售;context:spam_fraud:review:commercial_spam:平台会员+安排;context:spam_fraud:review:implicit_account_trade:会员+长期稳定;context:spam_fraud:review:implicit_account_trade:会员+出售;context:spam_fraud:review:implicit_account_trade:会员+低价;decision_engine:risk:0.9279 | text=我这里有平台会员，可以低价出售，长期稳定可以安排。
ok | id=BV0181 | corpus=violation | expected=risk | actual=rejected | risk_score=92 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=context:spam_fraud:review:commercial_spam:平台会员+发你;context:spam_fraud:review:commercial_spam:平台会员+需要;context:spam_fraud:review:commercial_spam:平台会员+发;decision_engine:risk:0.9205 | text=我这里有平台会员，可以发你，需要的直接说。
ok | id=BV0182 | corpus=violation | expected=risk | actual=rejected | risk_score=91 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=context:spam_fraud:review:commercial_spam:平台会员+发你;context:spam_fraud:review:commercial_spam:平台会员+发;context:spam_fraud:review:implicit_financial_fraud:名额+先到先得;decision_engine:risk:0.9073 | text=我这里有平台会员，可以发你，名额不多先到先得。
ok | id=BV0183 | corpus=violation | expected=risk | actual=rejected | risk_score=91 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=context:spam_fraud:review:commercial_spam:平台会员+发你;context:spam_fraud:review:commercial_spam:平台会员+发;decision_engine:risk:0.9060 | text=我这里有平台会员，可以发你，别在公开评论区细问。
ok | id=BV0184 | corpus=violation | expected=risk | actual=rejected | risk_score=93 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=context:spam_fraud:review:commercial_spam:平台会员+发你;context:spam_fraud:review:commercial_spam:平台会员+发;context:spam_fraud:review:commercial_spam:平台会员+安排;context:spam_fraud:review:implicit_account_trade:会员+长期稳定;decision_engine:risk:0.9255 | text=我这里有平台会员，可以发你，长期稳定可以安排。
ok | id=BV0185 | corpus=violation | expected=risk | actual=rejected | risk_score=93 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=structure:contact:review:contact;context:spam_fraud:review:commercial_spam:扫码+领取;context:spam_fraud:review:commercial_spam:扫码+需要;context:spam_fraud:review:commercial_spam:平台会员+扫码;context:spam_fraud:review:commercial_spam:平台会员+领取;context:spam_fraud:review:commercial_spam:平台会员+需要;decision_engine:risk:0.9274 | text=我这里有平台会员，可以扫码领取，需要的直接说。
ok | id=BV0186 | corpus=violation | expected=risk | actual=rejected | risk_score=91 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=structure:contact:review:contact;context:spam_fraud:review:commercial_spam:扫码+领取;context:spam_fraud:review:commercial_spam:平台会员+扫码;context:spam_fraud:review:commercial_spam:平台会员+领取;context:spam_fraud:review:implicit_financial_fraud:名额+先到先得;decision_engine:risk:0.9126 | text=我这里有平台会员，可以扫码领取，名额不多先到先得。
ok | id=BV0187 | corpus=violation | expected=risk | actual=rejected | risk_score=92 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=structure:contact:review:contact;context:spam_fraud:review:commercial_spam:扫码+领取;context:spam_fraud:review:commercial_spam:平台会员+扫码;context:spam_fraud:review:commercial_spam:平台会员+领取;decision_engine:risk:0.9219 | text=我这里有平台会员，可以扫码领取，别在公开评论区细问。
ok | id=BV0188 | corpus=violation | expected=risk | actual=rejected | risk_score=93 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=structure:contact:review:contact;context:spam_fraud:review:commercial_spam:扫码+领取;context:spam_fraud:review:commercial_spam:扫码+安排;context:spam_fraud:review:commercial_spam:平台会员+扫码;context:spam_fraud:review:commercial_spam:平台会员+领取;context:spam_fraud:review:commercial_spam:平台会员+安排;context:spam_fraud:review:implicit_account_trade:会员+长期稳定;decision_engine:risk:0.9278 | text=我这里有平台会员，可以扫码领取，长期稳定可以安排。
ok | id=BV0189 | corpus=violation | expected=risk | actual=rejected | risk_score=92 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=lexicon:spam_fraud:review:加好友;structure:contact:review:contact;context:spam_fraud:review:commercial_spam:平台会员+加好友;context:spam_fraud:review:commercial_spam:平台会员+需要;decision_engine:risk:0.9242 | text=我这里有平台会员，可以加好友，需要的直接说。
ok | id=BV0190 | corpus=violation | expected=risk | actual=rejected | risk_score=90 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=lexicon:spam_fraud:review:加好友;structure:contact:review:contact;context:spam_fraud:review:commercial_spam:平台会员+加好友;context:spam_fraud:review:implicit_financial_fraud:名额+先到先得;decision_engine:risk:0.9047 | text=我这里有平台会员，可以加好友，名额不多先到先得。
ok | id=BV0191 | corpus=violation | expected=risk | actual=pending | risk_score=90 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=lexicon:spam_fraud:review:加好友;structure:contact:review:contact;context:spam_fraud:review:commercial_spam:平台会员+加好友;decision_engine:risk:0.8982 | text=我这里有平台会员，可以加好友，别在公开评论区细问。
ok | id=BV0192 | corpus=violation | expected=risk | actual=rejected | risk_score=93 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=lexicon:spam_fraud:review:加好友;structure:contact:review:contact;context:spam_fraud:review:commercial_spam:平台会员+加好友;context:spam_fraud:review:commercial_spam:平台会员+安排;context:spam_fraud:review:implicit_account_trade:会员+长期稳定;decision_engine:risk:0.9267 | text=我这里有平台会员，可以加好友，长期稳定可以安排。
ok | id=BV0193 | corpus=violation | expected=risk | actual=rejected | risk_score=90 | category=spam_fraud | tags=blog,spam,resource_diversion | reasons=context:spam_fraud:review:commercial_spam:平台会员+需要;context:spam_fraud:review:commercial_spam:平台会员+按条收费;decision_engine:risk:0.9013 | text=我这里有平台会员，可以按条收费，需要的直接说。
